yahooId,name,team,position,status,injuryType,gp,bye,fanPts,preSeasonRank,actualRank,percentRostered,rushAtt,targets,receptions,rushYds,recYds,rushTd,recTd,fortyYdRush,fortyYdRec
40059,Jahmyr Gibbs,DET,RB,,,1,6,18.6,1,5,100,16.3,4.9,3.9,77.8,30.2,0.8,0.2,0.1,0
40055,Bijan Robinson,ATL,RB,,,1,11,18.49,2,7,100,17.3,5.3,4.3,79,38.8,0.5,0.2,0.1,0
33393,Ja'Marr Chase,CIN,WR,,,1,6,16.47,3,8,100,0.2,10.1,7.1,1.1,88.3,0,0.6,0,0.1
40168,Puka Nacua,LAR,WR,Q,Groin,1,11,16.31,4,15,100,0.6,9.5,7,4.2,90.5,0,0.5,0,0.1
30121,Christian McCaffrey,SF,RB,Q,Undisclosed,1,8,16.51,5,19,100,15,5.5,4.4,60,36,0.5,0.3,0.1,0
32711,Jonathan Taylor,IND,RB,,,1,13,16.15,6,20,100,17.5,3.4,2.7,80,21.1,0.6,0.1,0.1,0
33500,Amon-Ra St. Brown,DET,WR,,,1,6,15.97,7,21,100,0.2,10.1,6.9,0.8,85.1,0,0.6,0,0.1
40041,Jaxon Smith-Njigba,SEA,WR,,,1,11,15.63,8,31,100,0.4,9.4,6.5,2.1,88.9,0,0.5,0,0.1
34019,James Cook III,BUF,RB,,,1,7,13.29,9,45,100,15.2,2.8,2.1,71.8,15.8,0.5,0.1,0.1,0
32687,CeeDee Lamb,DAL,WR,,,1,14,13.68,10,37,100,0.2,8.5,5.7,0.8,77.6,0,0.5,0,0.1
30972,Saquon Barkley,PHI,RB,,,1,10,13.93,11,38,100,16.2,3.1,2.3,70.4,18.3,0.5,0.1,0.1,0
33996,Kenneth Walker III,KC,RB,,,1,5,12.55,12,52,100,14.7,3.2,2.4,62.1,19.2,0.4,0.1,0.1,0
41791,Ashton Jeanty,LV,RB,Q,Ankle,1,13,12.95,13,40,100,15.3,3.3,3,60.9,18.4,0.4,0.1,0.1,0
40196,Chase Brown,CIN,RB,,,1,6,14.03,14,41,100,13.2,4.6,3.7,55.4,24.9,0.5,0.2,0.1,0
32692,Justin Jefferson,MIN,WR,,,1,6,13.84,15,42,100,0.1,9.7,6.1,0.6,79.1,0,0.4,0,0.1
40118,De'Von Achane,MIA,RB,,,1,6,15.07,16,34,100,13.6,4.2,3.7,67.6,26,0.4,0.2,0.1,0
41807,Omarion Hampton,LAC,RB,,,1,7,13.75,17,39,100,13.9,3.7,3.1,62.5,19.5,0.5,0.1,0.1,0
29279,Derrick Henry,BAL,RB,,,1,13,13.61,18,43,100,16.3,1.5,1.2,76.2,10.4,0.7,0.1,0.1,0
33963,Drake London,ATL,WR,,,1,11,13.43,19,44,100,0,8.9,5.6,0.1,75.8,0,0.5,0,0.1
40878,Brock Bowers,LV,TE,,,1,13,11.59,20,64,100,0.2,7.4,5.8,0.7,60.3,0,0.4,0,0
33477,Nico Collins,HOU,WR,,,1,8,12.65,21,63,100,0.1,8.4,4.9,0.8,73.1,0,0.4,0,0.1
34007,George Pickens,DAL,WR,,,1,14,12.69,22,47,100,0,7.4,4.8,0.2,74.3,0,0.5,0,0.1
31883,A.J. Brown,NE,WR,,,1,11,11.23,23,66,100,0,7.4,4.7,0.1,62.1,0,0.4,0,0.1
40899,Malik Nabers,NYG,WR,Q,Knee - ACL,1,8,11.52,24,60,99,0.1,7.8,4.9,0.4,61.1,0,0.5,0,0.1
33398,DeVonta Smith,PHI,WR,,,1,10,12.09,25,62,100,0,7.6,5.1,0.2,68.6,0,0.4,0,0.1
33966,Chris Olave,NO,WR,,,1,8,12.1,26,65,99,0,9.2,5.2,0.2,66.8,0,0.4,0,0.1
34120,Kyren Williams,LAR,RB,,,1,11,12.49,27,50,99,13.3,2.3,1.9,61.4,13,0.6,0.1,0.1,0
30977,Josh Allen,BUF,QB,,,1,7,18.9,28,2,100,5.9,0,0,27.4,0,0.4,0,0,0
34010,Trey McBride,ARI,TE,,,1,14,10.72,29,76,100,0,8.3,5.7,0,56,0,0.4,0,0
32703,Tee Higgins,CIN,WR,,,1,6,11.74,30,51,99,0,6.7,4.3,0.2,63.7,0,0.5,0,0.1
40039,Zay Flowers,BAL,WR,,,1,13,13.25,31,54,99,0.4,8,5.4,2.5,75.4,0,0.4,0,0.1
33991,Breece Hall,NYJ,RB,Q,Groin,1,13,12.63,32,59,99,15.1,2.6,2.2,64.9,19.8,0.4,0.1,0.1,0
33394,Jaylen Waddle,DEN,WR,,,1,10,11.12,33,78,98,0.1,7.5,4.7,0.9,63.7,0,0.4,0,0.1
42625,Jeremiyah Love,ARI,RB,Q,Ankle,1,14,11.52,34,57,99,11.3,4,2.9,48,24.2,0.3,0.1,0.1,0
33423,Javonte Williams,DAL,RB,,,1,14,13.03,35,49,99,14.6,2.6,2,69,10.5,0.6,0.1,0.1,0
40084,Rashee Rice,KC,WR,,,1,5,11.26,36,70,99,0.4,8.5,4.9,2.7,56.6,0,0.4,0,0.1
41793,Tetairoa McMillan,CAR,WR,,,1,5,11.64,37,61,98,0,7.8,4.5,0.2,68.3,0,0.4,0,0.1
41795,Colston Loveland,CHI,TE,,,1,10,10.02,38,88,100,0,6.4,4.4,0.1,53.1,0,0.4,0,0.1
40908,Ladd McConkey,LAC,WR,,,1,7,10.44,39,83,97,0.1,6.8,4.5,0.3,58.3,0,0.4,0,0.1
31856,Josh Jacobs,GB,RB,Q,Groin,1,11,11.77,40,55,99,14,2.7,2,54.9,15,0.5,0.1,0.1,0
33965,Garrett Wilson,NYJ,WR,,,1,13,10.05,41,80,97,0.1,7.7,4.6,0.4,56.8,0,0.3,0,0.1
33413,Travis Etienne Jr.,NO,RB,,,1,8,11.28,42,75,97,13.4,3.1,2.3,55.5,17.1,0.4,0.1,0.1,0
41804,Emeka Egbuka,TB,WR,Q,Toe,1,10,9.61,43,69,98,0.1,6.8,3.5,0.6,53.7,0,0.4,0,0.1
32705,D'Andre Swift,CHI,RB,,,1,10,10.9,44,74,97,12,2.6,1.9,55.2,14.2,0.4,0.1,0.1,0
31908,Terry McLaurin,WAS,WR,,,1,7,9.65,45,87,96,0,6.8,3.9,0.2,54.8,0,0.4,0,0.1
41824,Luther Burden III,CHI,WR,Q,Groin,1,10,10.25,46,84,95,0.5,6.4,4.3,2.5,56.6,0,0.3,0,0.1
41922,Cam Skattebo,NYG,RB,,,1,8,12.2,47,53,98,12.2,3,2.4,54.1,20.6,0.5,0.1,0.1,0
41799,Tyler Warren,IND,TE,Q,Groin,1,13,10.31,48,77,99,0.3,6.7,4.8,0.9,52.1,0,0.4,0,0
30994,DJ Moore,BUF,WR,,,1,7,9.23,49,103,96,0.4,6.5,3.7,1.8,49.5,0,0.3,0,0.1
31002,Lamar Jackson,BAL,QB,,,1,13,19.25,50,10,100,6.8,0,0,32.3,0,0.2,0,0.1,0
41821,Quinshon Judkins,CLE,RB,Q,Undisclosed,1,11,10.26,51,86,95,14.5,2.3,1.8,55.1,11,0.4,0,0.1,0
40901,Rome Odunze,CHI,WR,,,1,10,9.24,52,89,95,0,6.7,3.4,0.2,49.2,0,0.4,0,0.1
33967,Jameson Williams,DET,WR,,,1,6,10.09,53,81,95,0.4,6,3.6,2.3,57.3,0,0.3,0,0.1
31905,David Montgomery,HOU,RB,,,1,8,11.14,54,71,96,12.6,2.3,1.8,55.9,12.9,0.5,0.1,0.1,0
33989,Christian Watson,GB,WR,,,1,11,10.38,55,91,95,0.1,6.2,3.6,0.4,59.2,0,0.4,0,0.1
40234,Parker Washington,JAX,WR,Q,Undisclosed,1,7,9.08,56,122,91,0.4,6,3.4,1.6,49,0,0.3,0,0.1
27581,Davante Adams,LAR,WR,,,1,11,10.17,57,73,96,0,7,3.9,0,52,0,0.5,0,0.1
40993,Bucky Irving,TB,RB,,,1,10,10.94,58,58,96,12.6,2.5,2,53,17.3,0.4,0.1,0.1,0
41900,Bhayshul Tuten,JAX,RB,,,1,7,9.76,59,95,94,11.9,2.4,1.7,46.7,12.3,0.4,0.1,0.1,0
27535,Mike Evans,SF,WR,Q,Quadriceps,1,8,9.58,60,99,94,0,6.8,3.7,0,52,0,0.4,0,0.1
40881,Drake Maye,NE,QB,,,1,11,17.05,61,17,100,4.9,0,0,22.8,0,0.1,0,0,0
40896,Jayden Daniels,WAS,QB,,,1,7,17.53,62,14,99,7.1,0,0,35.5,0,0.2,0,0.1,0
32671,Joe Burrow,CIN,QB,,,1,6,19.22,63,3,100,2.6,0,0,8.6,0,0.1,0,0,0
42654,Jadarian Price,SEA,RB,,,1,11,9.26,64,93,93,11.3,1.5,1.3,47.3,10.9,0.4,0.1,0.1,0
32723,Jalen Hurts,PHI,QB,,,1,10,20.16,65,1,99,6.4,0,0,27,0,0.5,0,0,0
41823,TreVeyon Henderson,NE,RB,Q,Lower Leg,1,11,8.72,66,85,94,9.4,2.4,2,40.9,11.9,0.3,0.1,0.1,0
40102,Tucker Kraft,GB,TE,Q,Knee - ACL,1,11,8.72,67,110,98,0.1,5,3.7,0.2,47.6,0,0.3,0,0
33508,Rhamondre Stevenson,NE,RB,,,1,11,9.04,68,98,91,10,2.4,1.9,40.9,14.1,0.3,0.1,0.1,0
40893,Marvin Harrison Jr.,ARI,WR,,,1,14,7.82,69,135,92,0,6.1,3,0.1,44.7,0,0.3,0,0.1
40064,Sam LaPorta,DET,TE,Q,Hip,1,6,8.6,70,106,98,0,5.6,4.2,0.1,45.5,0,0.3,0,0
34447,Jaylen Warren,PIT,RB,,,1,9,11.04,71,67,92,10.5,3.2,2.7,48.2,21.1,0.3,0.1,0.1,0
40900,Caleb Williams,CHI,QB,,,1,10,17.57,72,13,98,3.9,0,0,19,0,0.1,0,0,0
40883,Brian Thomas Jr.,JAX,WR,,,1,7,7.66,73,150,90,0.2,5.6,3,1.1,43.3,0,0.3,0,0.1
42626,Carnell Tate,TEN,WR,,,1,9,9.12,74,114,91,0,7,3.9,0.1,51.5,0,0.3,0,0.1
32676,Justin Herbert,LAC,QB,,,1,7,18.64,75,6,97,4.4,0,0,20.7,0,0.1,0,0,0
40926,Jonathon Brooks,CAR,RB,,,1,5,8.38,76,145,86,9.1,1.7,1.6,40.4,12.5,0.3,0.1,0.1,0
31896,DK Metcalf,PIT,WR,Q,Undisclosed,1,9,9.36,77,94,91,0.1,6.1,3.4,0.2,51.6,0,0.4,0,0.1
41877,Harold Fannin Jr.,CLE,TE,,,1,11,8.27,78,121,97,0.3,6.3,4.3,1.1,43.2,0,0.3,0,0
31960,Tony Pollard,TEN,RB,,,1,9,9.16,79,92,90,11.3,2.2,1.7,48.9,11.4,0.3,0.1,0.1,0
33100,Rico Dowdle,PIT,RB,,,1,9,10.7,80,82,90,11.8,2.7,2,52.1,15,0.4,0.1,0.1,0
33389,Trevor Lawrence,JAX,QB,,,1,7,16.16,81,23,93,3.9,0,0,16.4,0,0.2,0,0,0
29369,Dak Prescott,DAL,QB,,,1,14,18,82,9,96,2.5,0,0,9.7,0,0.1,0,0,0
33392,Kyle Pitts Sr.,ATL,TE,,,1,11,8.58,83,111,97,0,6.1,4.4,0,48.1,0,0.3,0,0
32725,J.K. Dobbins,DEN,RB,,,1,10,7.27,84,129,87,9.5,1.3,1,42.2,4.8,0.3,0,0.1,0
40121,Michael Wilson,ARI,WR,,,1,14,7.7,85,149,85,0,5.8,3.4,0.1,44,0,0.3,0,0.1
30197,Chris Godwin Jr.,TB,WR,,,1,10,8.16,86,101,87,0,6,3.8,0.2,44.4,0,0.3,0,0.1
28534,Stefon Diggs,WAS,WR,,,1,7,7.51,87,1088,82,0,5.7,3.5,0.1,40.7,0,0.3,0,0.1
42010,Jacory Croskey-Merritt,WAS,RB,Q,Undisclosed,1,7,7.35,88,164,81,9.3,1.3,0.9,40.8,7.1,0.3,0,0.1,0
42655,De'Zhaun Stribling,SF,WR,Q,Shoulder,1,8,4.9,89,278,54,0.1,3.1,2.2,0.3,27.2,0,0.2,0,0
40126,Josh Downs,IND,WR,,,1,13,9.77,90,102,85,0.2,6.6,4.7,0.7,50.9,0,0.4,0,0.1
40962,Blake Corum,LAR,RB,,,1,11,8.19,91,105,85,9.8,1.2,1,46,5.4,0.4,0.1,0.1,0
40051,Quentin Johnston,LAC,WR,Q,Lower Body,1,7,8.35,92,118,81,0.2,5.2,3.1,0.8,44.3,0,0.4,0,0.1
30259,George Kittle,SF,TE,Q,Achilles,1,8,7.51,93,185,94,0,4.7,3.6,0,40.2,0,0.3,0,0
40042,Jordan Addison,MIN,WR,,,1,6,8.18,94,134,81,0.2,5.4,3.2,1.9,43.2,0,0.3,0,0.1
40063,Jayden Reed,GB,WR,,,1,11,8.92,95,119,81,0.6,5.4,3.6,4.1,46.5,0,0.3,0,0.1
33514,Chuba Hubbard,CAR,RB,Q,Hamstring,1,5,9.99,96,72,88,11.5,2.3,2,49,13.4,0.4,0.1,0.1,0
34218,Brock Purdy,SF,QB,,,1,8,16.43,97,18,90,3.4,0,0,13.5,0,0.1,0,0,0
31010,Courtland Sutton,DEN,WR,,,1,10,8.16,98,115,86,0,5.8,3.3,0,45.7,0,0.3,0,0.1
34008,Alec Pierce,IND,WR,PUP,Ankle,1,13,9.6,99,68,86,0,5.1,3.2,0.1,57.1,0,0.4,0,0.1
40875,Bo Nix,DEN,QB,,,1,10,16.44,100,25,91,3.9,0,0,16.1,0,0.1,0,0,0
34320,Jordan Mason,MIN,RB,,,1,6,7.87,101,161,79,9.6,1.3,1,44.9,5.5,0.3,0,0.1,0
32704,Michael Pittman Jr.,PIT,WR,Q,Hamstring,1,9,8.47,102,124,80,0,6.3,4,0.1,45.4,0,0.3,0,0.1
41810,Jaxson Dart,NYG,QB,,,1,8,19.45,103,4,92,5.5,0,0,28.6,0,0.4,0,0,0
42646,KC Concepcion,CLE,WR,,,1,11,7.04,104,188,58,0.3,5.2,3.2,1.3,37.8,0,0.2,0,0.1
41808,Matthew Golden,GB,WR,,,1,11,7.43,105,174,64,0.6,5.3,3.2,2.6,40.1,0,0.2,0,0.1
40048,Dalton Kincaid,BUF,TE,,,1,7,6.6,106,189,91,0,4.4,3.1,0,36.3,0,0.2,0,0
42642,Makai Lemon,PHI,WR,,,1,10,6.32,107,180,75,0,3.6,2.6,0.2,36.6,0,0.2,0,0
42025,Kyle Monangai,CHI,RB,Q,Knee,1,10,8.49,108,90,81,9.4,1.7,1.3,43.3,10.3,0.3,0.1,0.1,0
41845,RJ Harvey,DEN,RB,,,1,10,8.38,109,113,83,7.3,3.1,2.6,28.3,18.7,0.3,0.1,0.1,0
31833,Kyler Murray,MIN,QB,,,1,6,16.4,110,29,78,4.7,0,0,24.1,0,0.1,0,0,0
34047,Rachaad White,WAS,RB,Q,Calf,1,7,7.8,111,137,70,7.6,3,2.3,32.2,14.5,0.2,0.1,0.1,0
41293,Jalen Coker,CAR,WR,,,1,5,8.21,112,168,45,0,5.1,3.6,0.1,46.9,0,0.3,0,0.1
9265,Matthew Stafford,LAR,QB,,,1,11,16.76,113,16,91,1.3,0,0,2.5,0,0,0,0,0
33538,Kenny Gainwell,TB,RB,,,1,10,8.87,114,100,78,6.9,3.2,2.6,31.6,18.5,0.3,0.1,0,0
40231,Chris Rodriguez Jr.,JAX,RB,,,1,7,6.74,115,175,51,9,0.6,0.5,39.4,4.1,0.3,0,0.1,0
31019,Dallas Goedert,PHI,TE,,,1,10,7.81,116,151,90,0,5.1,3.6,0,38.7,0,0.4,0,0
30123,Patrick Mahomes,KC,QB,Q,Knee - ACL,1,5,15.84,117,26,89,3.1,0,0,15,0,0.1,0,0,0
26686,Travis Kelce,KC,TE,,,1,5,7.56,118,139,93,0,5.9,3.8,0,41.3,0,0.3,0,0
29235,Jared Goff,DET,QB,,,1,6,17.05,119,11,83,1.6,0,0,3.5,0,0,0,0,0
32231,Jakobi Meyers,JAX,WR,Q,Hand,1,7,7.28,120,148,58,0.3,5.6,3.3,1,39.2,0,0.3,0,0.1
33998,Wan'Dale Robinson,TEN,WR,,,1,9,8.06,121,144,59,0.2,6.1,4,0.9,45,0,0.2,0,0.1
34088,Romeo Doubs,NE,WR,,,1,11,6.88,122,173,45,0,5,2.9,0,37.5,0,0.3,0,0.1
34095,Isaiah Likely,NYG,TE,,,1,8,7.25,123,167,87,0,4.8,3.5,0,38.8,0,0.3,0,0
42630,Jordyn Tyson,NO,WR,D,Hamstring,1,8,4.07,124,147,70,0,2,1.8,0,23,0,0.1,0,0
30295,Aaron Jones Sr.,MIN,RB,,,1,6,7.87,125,96,69,8.1,2.9,2.1,34.6,14.5,0.2,0.1,0.1,0
40641,Keaton Mitchell,LAC,RB,,,1,7,5.9,126,214,36,5.8,1.4,1.2,28.5,9.1,0.2,0.1,0,0
40877,Xavier Worthy,KC,WR,Q,Shoulder,1,5,6.86,127,159,52,0.9,5.2,2.6,4.9,34.8,0,0.2,0,0.1
31056,Mark Andrews,BAL,TE,,,1,13,8.31,128,131,86,0.4,5,3.7,1.7,37.3,0,0.4,0,0
34042,Malik Willis,MIA,QB,,,1,6,16.2,129,22,43,6.1,0,0,29.3,0,0.3,0,0,0
32696,Jordan Love,GB,QB,,,1,11,16.17,130,28,62,2.8,0,0,9.9,0,0.1,0,0,0
34659,Rashid Shaheed,SEA,WR,,,1,11,6.77,131,198,41,0.6,4.6,2.6,3.6,33.3,0,0.2,0,0.1
30971,Baker Mayfield,TB,QB,,,1,10,16.1,132,12,57,3,0,0,15.7,0,0.1,0,0,0
33113,Juwan Johnson,NO,TE,,,1,8,6.96,133,190,49,0,5.2,3.5,0,38.5,0,0.2,0,0
42661,Denzel Boston,CLE,WR,,,1,11,5.72,134,218,26,0,4.5,2.7,0.2,32.3,0,0.2,0,0.1
40095,Tank Bigsby,PHI,RB,,,1,10,4.36,135,248,28,5.4,0.4,0.4,25.9,3.6,0.2,0,0,0
41825,Tyler Shough,NO,QB,,,1,8,16.71,136,24,41,4.1,0,0,15.8,0,0.2,0,0,0
40119,Tyjae Spears,TEN,RB,,,1,9,6.87,137,181,30,6.1,2.7,2.1,24.4,14,0.2,0.1,0,0
34107,Tyler Allgeier,ARI,RB,,,1,14,5.17,138,231,41,6.7,1.2,0.9,26.7,6.4,0.2,0,0,0
34104,Khalil Shakir,BUF,WR,Q,Undisclosed,1,7,7.51,139,155,39,0.1,5.6,3.7,0.5,40.8,0,0.2,0,0.1
42730,Jonah Coleman,DEN,RB,,,1,10,3.44,140,289,25,3.5,0.9,0.9,14.2,7.1,0.1,0,0,0
40971,MarShawn Lloyd,GB,RB,,,1,11,4.01,141,313,19,4.7,1.1,0.9,18.1,5.7,0.1,0,0,0
41902,Woody Marks,HOU,RB,,,1,8,6.46,142,195,36,7.4,1.8,1.3,30.8,10,0.2,0.1,0,0
40075,Zach Charbonnet,SEA,RB,PUP,Knee - ACL,1,11,5.19,143,237,54,5.7,1,0.9,23.9,6.1,0.3,0,0,0
26699,Keenan Allen,IND,WR,,,1,13,5.63,144,306,18,0,4.9,2.7,0,31.7,0,0.2,0,0
34085,Jake Ferguson,DAL,TE,,,1,14,6.94,145,163,82,0,5.1,3.9,0.1,31.6,0,0.3,0,0
40915,Adonai Mitchell,NYJ,WR,,,1,13,5.37,146,253,13,0.1,4.3,2.1,0.2,31.8,0,0.2,0,0
31868,Deebo Samuel Sr.,SF,WR,,,1,8,6.33,147,890,47,0.6,4.2,2.8,2.1,33,0,0.2,0,0.1
42744,Mike Washington Jr.,LV,RB,,,1,13,4.51,148,266,41,5,1.3,0.9,21.5,7.4,0.1,0,0,0
34099,Chig Okonkwo,WAS,TE,,,1,7,5.54,149,228,49,0,4.7,3,0,29.9,0,0.2,0,0
40954,Jalen McMillan,TB,WR,Q,Knee,1,10,5.46,150,206,18,0.1,3.2,2.1,0.9,29.3,0,0.2,0,0
34147,Jalen Nailor,LV,WR,,,1,13,6.54,152,191,21,0.1,4,2.6,0.6,38.2,0,0.2,0,0.1
99001,Travis Hunter,JAX,WR,,,1,7,3.86,153,262,25,0.1,2.8,1.8,0.4,19.9,0,0.2,0,0
34054,Brian Robinson,ATL,RB,,,1,11,4.75,154,233,21,6.5,0.9,0.6,26.8,3.8,0.2,0,0,0
42796,Emmett Johnson,KC,RB,,,1,5,3.06,155,298,9,3.4,0.9,0.7,13.4,6.1,0.1,0,0,0
30973,Sam Darnold,SEA,QB,,,1,11,15.17,156,35,36,2.4,0,0,7.8,0,0.1,0,0,0
31838,Daniel Jones,IND,QB,,,1,13,16.27,157,27,25,3,0,0,12.4,0,0.1,0,0,0
31107,Dalton Schultz,HOU,TE,,,1,8,6.41,158,202,24,0,5.4,3.4,0,34.1,0,0.2,0,0
40078,Brenton Strange,JAX,TE,,,1,7,6.01,159,197,42,0,4.3,3,0,32.4,0,0.2,0,0
29269,Hunter Henry,NE,TE,,,1,11,6.77,160,154,57,0,4.7,3.2,0,35.2,0,0.3,0,0
41048,Tyrone Tracy Jr.,NYG,RB,,,1,8,5.61,161,177,35,6.8,1.2,1.1,29.7,9,0.1,0.1,0,0
40201,Dontayvion Wicks,PHI,WR,,,1,10,5.46,163,288,8,0,3.8,2.2,0.2,30.2,0,0.2,0,0
41087,Ryan Flournoy,DAL,WR,,,1,14,5.32,166,229,8,0.2,3.2,2.3,1,28.7,0,0.2,0,0
41935,Jaydon Blue,DAL,RB,,,1,14,3.37,167,299,8,3.9,0.7,0.6,16.9,4,0.1,0,0,0
40029,Bryce Young,CAR,QB,,,1,5,15.22,169,36,15,3.3,0,0,15.2,0,0.1,0,0,0
40030,C.J. Stroud,HOU,QB,,,1,8,15.65,170,30,27,2.8,0,0,12.5,0,0.1,0,0,0
40980,Ray Davis,BUF,RB,,,1,7,3.58,171,269,10,4.1,1,0.8,17.5,6.2,0.1,0,0,0
40981,Braelon Allen,NYJ,RB,,,1,13,3.97,172,239,14,4.7,0.9,0.6,18.6,5.3,0.2,0,0,0
41860,Pat Bryant,DEN,WR,,,1,10,4.76,173,265,5,0,3.9,2.2,0.1,27.1,0,0.1,0,0
42773,Cyrus Allen,KC,WR,,,1,5,2.44,174,420,9,0.1,1.7,1.1,0.1,13.7,0,0.1,0,0
30180,Alvin Kamara,NO,RB,Q,Knee - MCL,1,8,4.04,177,258,31,4.6,1.4,1.2,17.3,7.4,0.1,0,0,0
41001,AJ Barner,SEA,TE,,,1,11,5.95,178,207,18,0.5,4.2,3,1.6,28,0,0.2,0,0
41786,Cam Ward,TEN,QB,,,1,9,15.35,179,33,17,2.6,0,0,9.8,0,0.1,0,0,0
41840,Tre' Harris,LAC,WR,Q,Undisclosed,1,7,5.17,180,243,6,0.1,3.5,2.3,0.4,28.9,0,0.2,0,0
41907,Dylan Sampson,CLE,RB,,,1,11,5.13,181,220,15,4.9,2.3,1.9,17.5,13.8,0.1,0.1,0,0
34207,Isiah Pacheco,DET,RB,Q,Knee - MCL,1,6,4.78,183,215,27,6.4,1,0.8,25.6,4.5,0.2,0,0,0
40114,Tre Tucker,LV,WR,,,1,13,6.39,184,212,13,0.5,4.6,2.6,2.7,33.9,0,0.2,0,0.1
41831,Terrance Ferguson,LAR,TE,,,1,11,4.2,185,274,12,0,2.6,1.7,0,23.1,0,0.2,0,0
42702,Ja'Kobi Lane,BAL,WR,,,1,13,3.89,186,284,12,0,2.5,1.7,0,21.5,0,0.1,0,0
34036,Greg Dulcich,MIA,TE,,,1,6,6.14,189,205,11,0,3.7,3,0,34.1,0,0.2,0,0
42763,Nicholas Singleton,TEN,RB,,,1,9,2.53,194,315,6,2.4,0.4,0.6,10,5.6,0.1,0,0,0
42697,Caleb Douglas,MIA,WR,,,1,6,4.58,195,317,5,0,3.4,2.1,0.1,25.7,0,0.2,0,0
32685,Jerry Jeudy,CLE,WR,,,1,11,5.27,196,224,13,0.1,4.6,2.4,0.3,30.2,0,0.2,0,0
31840,T.J. Hockenson,MIN,TE,,,1,6,5.95,197,203,24,0,4.7,3.5,0,31,0,0.2,0,0
41058,Malik Washington,MIA,WR,,,1,6,5.74,198,235,11,0.8,4.3,3,3.9,25,0,0.2,0,0
41097,Devaughn Vele,NO,WR,,,1,8,5.2,199,272,2,0,4.4,2.3,0.1,29,0,0.2,0,0.1
41885,Jaylin Noel,HOU,WR,Q,Hamstring,1,8,4.52,200,276,3,0.2,3.2,1.9,0.9,23.1,0,0.2,0,0
42638,Kenyon Sadiq,NYJ,TE,Q,Abdomen,1,13,4.94,201,223,23,0,3.3,2.6,0.1,26.9,0,0.2,0,0
42652,Omar Cooper Jr.,NYJ,WR,,,1,13,3.95,204,225,11,0.1,2.2,1.7,0.3,22.3,0,0.1,0,0
42712,Kaelon Black,SF,RB,,,1,8,2.49,205,328,8,3.1,0.4,0.4,12.6,3.7,0.1,0,0,0
32887,Jauan Jennings,MIN,WR,,,1,6,5.95,206,196,13,0,4.1,2.6,0,31.9,0,0.2,0,0
42820,Demond Claiborne,MIN,RB,,,1,6,1.86,207,359,2,1.7,0.6,0.6,7,4.7,0,0,0,0
41951,Oronde Gadsden,LAC,TE,,,1,7,4.65,208,176,28,0,2.2,2,0,25.6,0,0.2,0,0
41344,George Holani,SEA,RB,,,1,11,2.43,209,412,2,2.7,0.8,0.7,10.4,4.4,0.1,0,0,0
33412,Najee Harris,NYG,RB,,,1,8,2.11,210,404,4,1.8,0.7,0.6,7.4,4.6,0.1,0,0,0
41031,Isaiah Davis,NYJ,RB,Q,Knee,1,13,3.35,214,307,1,2.6,1.4,1,11.9,8.3,0.1,0,0,0
30996,Calvin Ridley,TEN,WR,,,1,9,5.02,215,240,5,0.1,3.6,1.8,0.3,28.9,0,0.2,0,0
29325,Jacoby Brissett,ARI,QB,,,1,14,13.35,216,48,8,2.2,0,0,9,0,0.1,0,0,0
42623,Fernando Mendoza,LV,QB,,,1,13,8.34,218,56,14,2.1,0,0,6.7,0,0.1,0,0,0
41865,Isaac TeSlaa,DET,WR,,,1,6,4.09,219,227,9,0,2.3,1.6,0.1,21.6,0,0.2,0,0
33415,Rashod Bateman,BAL,WR,,,1,13,5.35,221,268,3,0,3.9,2.1,0.2,28.1,0,0.2,0,0
42701,Zachariah Branch,ATL,WR,,,1,11,3.58,222,267,5,0.3,1.8,1.5,0.8,17.5,0,0.1,0,0
41969,Ollie Gordon II,MIA,RB,Q,Ribs,1,6,2.43,225,333,2,2.8,0.7,0.6,9.9,3.5,0.1,0,0,0
41905,Gunnar Helm,TEN,TE,,,1,9,5.29,226,230,4,0,3.6,2.7,0,25,0,0.2,0,0
30218,James Conner,ARI,RB,Q,Foot,1,14,2.26,228,365,6,2.3,0.8,0.6,9.5,4.3,0.1,0,0,0
42809,Kaytron Allen,WAS,RB,,,1,7,1.96,229,338,3,2.5,0.2,0.3,10.6,3.1,0.1,0,0,0
