yahooId,name,team,position,status,injuryType,gp,bye,fanPts,preSeasonRank,actualRank,percentRostered,rushAtt,targets,receptions,rushYds,recYds,rushTd,recTd,fortyYdRush,fortyYdRec
42446,Jermaine Terry,CLE,TE,,,0,11,0,2217,2217,0,0,0,0,0,0,0,0,0,0
33101,Sean McKeon,IND,TE,NA,Undisclosed,0,13,0,2218,2218,0,0,0,0,0,0,0,0,0,0
34029,Jelani Woods,NYJ,TE,,,0,13,1.13,2219,2219,0,0,0.7,0.4,0,4.4,0,0.1,0,0
41066,Tanner McLachlan,SF,TE,IR,Undisclosed,0,8,0,2220,2220,0,0,0,0,0,0,0,0,0,0
43139,Rohan Jones,LAR,TE,,,0,11,0,2221,2221,0,0,0,0,0,0,0,0,0,0
43161,Cody Hardy,NO,TE,,,0,8,0,2222,2222,0,0,0,0,0,0,0,0,0,0
34105,Cole Turner,MIA,TE,,,0,6,0,2223,2223,0,0,0,0,0,0,0,0,0,0
43178,Jack Velling,ATL,TE,,,8,11,5.3,2224,2224,0,0,5,4,0,33,0,0,0,0
33329,Lawrence Cager,WAS,TE,,,0,7,0,2225,2225,0,0,0,0,0,0,0,0,0,0
41994,Gavin Bartholomew,MIN,TE,,,0,6,0,2226,2226,0,0,0,0,0,0,0,0,0,0
42323,Mark Redman,LAR,TE,,,0,11,0,2227,2227,0,0,0,0,0,0,0,0,0,0
42965,Ethan Conner,MIA,TE,,,0,6,0,2228,2228,0,0,0,0,0,0,0,0,0,0
32273,Stephen Carlson,CHI,TE,,,0,10,0,2229,2229,0,0,0,0,0,0,0,0,0,0
42027,Caleb Lohner,DEN,TE,Q,Lower Body,0,10,0,2230,2230,0,0,0,0,0,0,0,0,0,0
42885,Dae'Quan Wright,CLE,TE,NA,,0,11,0,2231,2231,0,0,0,0,0,0,0,0,0,0
42167,Jalin Conyers,MIA,TE,NA,,0,6,0,2232,2232,0,0,0,0,0,0,0,0,0,0
41368,Mason Pline,KC,TE,,,0,5,0,2233,2233,0,0,0,0,0,0,0,0,0,0
42772,Joe Royer,CLE,TE,Q,Personal,16,11,27.36,2234,2234,0,0,19.2,13.8,0,137,0,1.1,0,0
42681,Marlin Klein,HOU,TE,,,16,8,26.99,2235,2235,0,0,20.4,14.1,0,146,0,0.9,0,0.1
42709,Will Kacmarek,MIA,TE,,,16,6,40.86,2236,2236,0,0,30.3,21.4,0,214,0,1.5,0,0.1
42790,Seydou Traore,MIA,TE,,,16,6,6.27,2237,2237,0,0,5.5,3.8,0,38.2,0,0.1,0,0
33535,Brevin Jordan,HOU,TE,Q,Knee,8,8,2.98,2238,2238,0,0,2.2,2.5,0,15.4,0,0,0,0
41397,Thomas Yassmin,GB,TE,,,0,11,0,2239,2239,0,0,0,0,0,0,0,0,0,0
42274,Bryce Pierre,CAR,TE,NA,,0,5,0,2240,2240,0,0,0,0,0,0,0,0,0,0
34174,Ko Kieft,TB,TE,,,4,10,1.8,2241,2241,0,0,2,1,0,13,0,0,0,0
43464,Tyler Moore,IND,TE,,,0,13,0,2242,2242,0,0,0,0,0,0,0,0,0,0
32456,Donald Parham Jr.,PIT,TE,NA,,0,9,0,2243,2243,0,0,0,0,0,0,0,0,0,0
33803,Shane Zylstra,BUF,TE,,,12,7,1.8,2244,2244,0,0,2,1,0,13,0,0,0,0
41562,Qadir Ismail,CHI,TE,,,0,10,0,2245,2245,0,0,0,0,0,0,0,0,0,0
32418,David Sills V,TB,WR,,,16,10,22.4,2246,2246,0,1,15,9,6,113,0,1,0,0
28390,Marcus Mariota,WAS,QB,Q,Knee - MCL,1,7,25.97,2247,2247,0,7.3,0,0,35.7,0,0.1,0,0,0
34057,Jeremy Ruckert,NYJ,TE,,,16,13,10.77,2248,2248,0,0,10.1,7.1,0,61.6,0,0.2,0,0
34154,Grant Calcaterra,PHI,TE,Q,Back,16,10,19.84,2249,2249,0,0,13.4,9.6,0,93.9,0,0.9,0,0
33705,Kenny Yeboah,ARI,TE,NA,Hamstring,0,14,0,2250,2250,0,0,0,0,0,0,0,0,0,0
31071,Ian Thomas,LV,TE,,,12,13,8.34,2251,2251,0,0,7.5,5.3,0,51.4,0,0.1,0,0
32877,Isaiah Hodgins,NYG,WR,,,12,8,5.48,2252,2252,0,0,4.2,2.4,0,30.7,0,0.2,0,0
40182,Josh Whyle,GB,TE,,,8,11,14.08,2253,2253,0,0,11,7.6,0,75,0,0.5,0,0
28365,Chris Manhertz,NYG,TE,,,16,8,3.05,2254,2254,0,0,2.3,1.4,0,16.3,0,0.1,0,0
33422,Elijah Moore,PHI,WR,,,0,10,1.62,2255,2255,0,1.2,0.6,0.4,7.6,4.4,0,0,0,0
30112,Mo Alie-Cox,IND,TE,,,12,13,21.09,2256,2256,0,0,15.9,11.2,0,113,0,0.7,0,0
40335,Ben Sims,MIA,TE,Q,Undisclosed,0,6,0,2257,2257,0,0,0,0,0,0,0,0,0,0
30339,David Moore,CAR,WR,,,4,5,3.58,2258,2258,0,0.5,2.8,1.8,1,22,0,0,0,0
31969,Foster Moreau,HOU,TE,,,12,8,16.96,2259,2259,0,0,12.1,9.2,0,88.5,0,0.6,0,0
41353,Cam Grandy,CIN,TE,,,0,6,0,2260,2260,0,0,0,0,0,0,0,0,0,0
42238,Jackson Meeks,DET,WR,,,0,6,0,2261,2261,0,0,0,0,0,0,0,0,0,0
40167,Justin Shorter,LV,WR,IR,Undisclosed,0,13,0,2262,2262,0,0,0,0,0,0,0,0,0,0
31884,Drew Sample,CIN,TE,,,16,6,23.98,2263,2263,0,0.4,18.3,13.5,1.8,121,0,0.8,0,0
30150,Zay Jones,HOU,WR,,,0,8,0,2264,2264,0,0,0,0,0,0,0,0,0,0
29341,Chris Moore,BAL,WR,,,8,13,2.67,2265,2265,0,0.6,2.1,1.3,2.8,15.2,0,0,0,0
40702,Nate Adkins,DEN,TE,,,8,10,13.34,2266,2266,0,0,10.8,7.6,0,70.5,0,0.4,0,0
30627,Pharaoh Brown,IND,TE,,,4,13,0,2267,2267,0,0,0,0,0,0,0,0,0,0
